Player,Pos,Nation,Age,Born,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Gary Medel,DF,Chile,33.0,1987.0,5.0,5.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,287.0,5165.0,1648.0,90.0,94.0,137.0,144.0,37.0,40.0,0.0,1.0,10.0,1.0,0.0,6.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,33.0,2.0,6.0,316.0,29.0,161.0,152.0,3.0,0.0,316.0,2.0,1.0,1.0,249.0,1092.0,532.0,1.0,2.0,0.0,0.0,1.0,232.0,0.0,5.0,3.0,5.0,0.0,0.0,2.0,4.0,2.0,7.0,5.0,2.0,7.0,10.0,0.0
Stefan Medina,DF,Colombia,28.0,1992.0,2.0,2.0,170.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,79.0,97.0,1079.0,470.0,50.0,53.0,19.0,23.0,5.0,12.0,0.0,1.0,6.0,1.0,0.0,10.0,0.0,0.0,0.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,12.0,6.0,0.0,117.0,5.0,27.0,62.0,28.0,1.0,117.0,2.0,1.0,1.0,67.0,236.0,118.0,2.0,3.0,0.0,2.0,0.0,71.0,8.0,5.0,5.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0
Ángel Mena,MF,Ecuador,33.0,1988.0,5.0,2.0,290.0,1.0,4.0,2.0,23.8,2.0,0.0,0.0,135.0,150.0,1846.0,387.0,87.0,87.0,32.0,36.0,8.0,15.0,0.0,4.0,6.0,5.0,1.0,16.0,0.0,0.0,0.0,3.0,9.0,0.0,12.0,0.0,0.0,0.0,13.0,0.0,5.0,184.0,2.0,11.0,76.0,98.0,8.0,184.0,15.0,6.0,9.0,137.0,802.0,387.0,16.0,11.0,1.0,6.0,3.0,144.0,27.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0
Eugenio Mena,DF,Chile,32.0,1988.0,5.0,5.0,450.0,0.0,2.0,1.0,10.1,0.0,0.0,0.0,217.0,271.0,2853.0,804.0,130.0,143.0,70.0,97.0,5.0,11.0,0.0,2.0,7.0,7.0,3.0,17.0,0.0,0.0,0.0,5.0,5.0,2.0,20.0,0.0,0.0,0.0,24.0,1.0,11.0,313.0,6.0,71.0,144.0,101.0,8.0,313.0,6.0,4.0,2.0,211.0,853.0,437.0,9.0,4.0,2.0,8.0,2.0,211.0,41.0,7.0,6.0,4.0,1.0,2.0,3.0,6.0,3.0,4.0,0.0,4.0,4.0,5.0,0.0
Jhegson Méndez,MF,Ecuador,23.0,1997.0,5.0,5.0,416.0,0.0,2.0,1.0,32.4,0.0,0.0,0.0,269.0,297.0,4569.0,1496.0,130.0,136.0,108.0,113.0,27.0,39.0,0.0,0.0,25.0,2.0,0.0,17.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,33.0,4.0,4.0,331.0,12.0,88.0,216.0,30.0,0.0,331.0,6.0,4.0,2.0,212.0,833.0,292.0,2.0,6.0,0.0,2.0,3.0,245.0,0.0,10.0,6.0,7.0,3.0,0.0,5.0,9.0,4.0,4.0,0.0,4.0,5.0,5.0,0.0
Jean Meneses,FW,Chile,27.0,1993.0,5.0,2.0,248.0,0.0,7.0,3.0,19.7,0.0,0.0,0.0,91.0,110.0,1334.0,294.0,48.0,52.0,27.0,35.0,8.0,11.0,0.0,5.0,7.0,5.0,1.0,14.0,0.0,0.0,0.0,3.0,2.0,2.0,10.0,0.0,0.0,0.0,14.0,1.0,5.0,146.0,1.0,15.0,52.0,81.0,8.0,146.0,9.0,2.0,7.0,117.0,845.0,482.0,14.0,11.0,1.0,8.0,6.0,110.0,34.0,4.0,2.0,3.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0
Lionel Messi,FW,Argentina,33.0,1987.0,7.0,7.0,660.0,4.0,27.0,10.0,21.9,8.0,1.0,1.0,250.0,325.0,4184.0,1465.0,134.0,156.0,84.0,106.0,25.0,40.0,5.0,21.0,35.0,14.0,2.0,46.0,0.0,0.0,0.0,3.0,23.0,3.0,30.0,0.0,0.0,0.0,23.0,1.0,6.0,417.0,2.0,17.0,182.0,229.0,36.0,416.0,50.0,34.0,16.0,318.0,2092.0,1274.0,46.0,30.0,17.0,13.0,20.0,318.0,38.0,8.0,5.0,1.0,4.0,3.0,3.0,13.0,10.0,6.0,1.0,5.0,2.0,0.0,0.0
Éder Militão,DF,Brazil,23.0,1998.0,5.0,3.0,277.0,1.0,3.0,1.0,11.5,0.0,0.0,0.0,197.0,213.0,3850.0,1274.0,59.0,64.0,120.0,122.0,15.0,23.0,0.0,1.0,11.0,2.0,0.0,13.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,1.0,228.0,13.0,105.0,118.0,7.0,3.0,228.0,1.0,1.0,0.0,184.0,875.0,542.0,2.0,1.0,0.0,1.0,0.0,184.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,8.0,0.0
Yerry Mina,DF,Colombia,26.0,1994.0,7.0,7.0,624.0,0.0,9.0,2.0,12.4,0.0,0.0,0.0,263.0,296.0,4911.0,1437.0,88.0,96.0,145.0,149.0,27.0,46.0,0.0,1.0,7.0,1.0,0.0,11.0,0.0,0.0,0.0,10.0,4.0,3.0,0.0,0.0,0.0,1.0,31.0,28.0,4.0,360.0,57.0,190.0,154.0,16.0,12.0,360.0,0.0,0.0,0.0,210.0,1219.0,772.0,4.0,1.0,0.0,4.0,1.0,223.0,3.0,5.0,2.0,3.0,1.0,1.0,5.0,7.0,2.0,9.0,9.0,0.0,9.0,22.0,0.0
Nahuel Molina,DF,Argentina,22.0,1998.0,5.0,4.0,321.0,0.0,1.0,1.0,16.7,0.0,0.0,0.0,125.0,150.0,1762.0,709.0,81.0,87.0,34.0,40.0,6.0,14.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,18.0,3.0,1.0,189.0,11.0,73.0,79.0,40.0,2.0,189.0,6.0,2.0,4.0,102.0,353.0,149.0,5.0,4.0,2.0,6.0,4.0,98.0,10.0,7.0,4.0,6.0,1.0,0.0,4.0,7.0,3.0,4.0,2.0,2.0,6.0,10.0,0.0
Gonzalo Montiel,DF,Argentina,24.0,1997.0,4.0,3.0,339.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,139.0,159.0,2267.0,705.0,63.0,69.0,61.0,69.0,11.0,16.0,0.0,2.0,7.0,0.0,0.0,8.0,2.0,0.0,0.0,6.0,2.0,0.0,3.0,0.0,0.0,0.0,19.0,0.0,0.0,189.0,11.0,61.0,90.0,38.0,3.0,189.0,1.0,0.0,1.0,118.0,273.0,109.0,1.0,4.0,0.0,3.0,0.0,115.0,13.0,11.0,6.0,6.0,5.0,0.0,7.0,9.0,2.0,2.0,1.0,1.0,5.0,8.0,0.0
Alfredo Morelos,MF,Colombia,24.0,1996.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,93.0,25.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,2.0,1.0,6.0,0.0,0.0,0.0,5.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior Moreno,MF,Venezuela,27.0,1993.0,4.0,4.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,188.0,2912.0,767.0,80.0,88.0,60.0,64.0,18.0,26.0,0.0,0.0,17.0,1.0,0.0,15.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,25.0,2.0,5.0,216.0,9.0,51.0,151.0,14.0,2.0,216.0,0.0,0.0,0.0,112.0,355.0,169.0,2.0,1.0,0.0,3.0,2.0,146.0,1.0,5.0,4.0,0.0,5.0,0.0,2.0,4.0,2.0,1.0,0.0,1.0,5.0,6.0,0.0
Yairo Moreno,DF,Colombia,25.0,1995.0,1.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,235.0,33.0,5.0,6.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,29.0,0.0,15.0,10.0,4.0,1.0,29.0,3.0,2.0,1.0,12.0,54.0,13.0,1.0,0.0,1.0,2.0,1.0,17.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0
Daniel Muñoz,DF,Colombia,24.0,1996.0,5.0,5.0,480.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,204.0,256.0,2995.0,777.0,123.0,135.0,67.0,91.0,10.0,15.0,0.0,1.0,8.0,3.0,0.0,10.0,2.0,0.0,0.0,16.0,5.0,0.0,6.0,0.0,0.0,0.0,20.0,11.0,7.0,310.0,28.0,112.0,148.0,51.0,6.0,310.0,5.0,3.0,2.0,134.0,449.0,201.0,2.0,2.0,0.0,1.0,5.0,161.0,15.0,11.0,6.0,7.0,3.0,1.0,3.0,7.0,4.0,8.0,1.0,7.0,5.0,16.0,1.0
Luis Muriel,FW,Colombia,29.0,1991.0,4.0,2.0,158.0,0.0,5.0,1.0,13.1,0.0,0.0,0.0,52.0,67.0,1010.0,252.0,30.0,32.0,12.0,17.0,10.0,14.0,1.0,5.0,2.0,3.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,5.0,4.0,1.0,91.0,0.0,4.0,33.0,54.0,13.0,91.0,10.0,5.0,5.0,62.0,463.0,187.0,4.0,6.0,2.0,11.0,2.0,63.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
Óscar Murillo,DF,Colombia,32.0,1988.0,3.0,2.0,172.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,43.0,54.0,824.0,420.0,17.0,19.0,20.0,23.0,6.0,12.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,68.0,7.0,39.0,26.0,3.0,3.0,68.0,1.0,1.0,0.0,38.0,154.0,64.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,4.0,2.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0
Nahitan Nández,DF,Uruguay,25.0,1995.0,5.0,3.0,357.0,0.0,1.0,1.0,21.8,0.0,0.0,0.0,152.0,207.0,2358.0,935.0,89.0,107.0,47.0,60.0,9.0,21.0,0.0,1.0,8.0,5.0,3.0,17.0,0.0,0.0,0.0,7.0,5.0,3.0,22.0,1.0,0.0,0.0,27.0,5.0,7.0,254.0,7.0,47.0,99.0,116.0,10.0,254.0,18.0,11.0,7.0,158.0,968.0,545.0,22.0,12.0,5.0,8.0,3.0,152.0,30.0,8.0,1.0,4.0,3.0,1.0,3.0,8.0,5.0,7.0,0.0,7.0,4.0,5.0,0.0
Neymar,FW,Brazil,28.0,1992.0,6.0,6.0,540.0,2.0,23.0,6.0,18.4,5.0,1.0,1.0,221.0,306.0,3587.0,1229.0,114.0,134.0,80.0,107.0,20.0,47.0,3.0,21.0,33.0,19.0,1.0,50.0,1.0,0.0,0.0,11.0,30.0,2.0,41.0,0.0,0.0,0.0,31.0,5.0,5.0,424.0,2.0,15.0,173.0,243.0,36.0,423.0,69.0,35.0,34.0,317.0,2258.0,1062.0,36.0,37.0,10.0,22.0,20.0,330.0,78.0,4.0,2.0,1.0,1.0,2.0,3.0,6.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0
Christian Noboa,MF,Ecuador,35.0,1985.0,2.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,41.0,603.0,154.0,19.0,23.0,11.0,12.0,4.0,6.0,0.0,0.0,4.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,1.0,10.0,31.0,7.0,1.0,48.0,1.0,0.0,1.0,28.0,72.0,48.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0
Brian Ocampo,MF,Uruguay,21.0,1999.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,48.0,10.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,0.0,4.0,1.0,9.0,0.0,14.0,2.0,0.0,2.0,8.0,63.0,20.0,2.0,1.0,0.0,2.0,0.0,8.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiago Ormeño,FW,Peru,26.0,1994.0,6.0,0.0,113.0,0.0,2.0,2.0,25.8,0.0,0.0,0.0,22.0,29.0,282.0,34.0,14.0,16.0,5.0,9.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,7.0,51.0,2.0,9.0,29.0,14.0,1.0,51.0,4.0,2.0,2.0,32.0,116.0,38.0,1.0,2.0,0.0,4.0,4.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0
Nicolás Otamendi,DF,Argentina,32.0,1988.0,5.0,5.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,202.0,3291.0,1283.0,51.0,57.0,114.0,124.0,10.0,16.0,0.0,0.0,13.0,0.0,0.0,13.0,2.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,6.0,254.0,33.0,123.0,128.0,4.0,4.0,254.0,0.0,0.0,0.0,158.0,910.0,652.0,5.0,0.0,0.0,3.0,0.0,160.0,1.0,10.0,6.0,7.0,3.0,0.0,6.0,7.0,1.0,4.0,2.0,2.0,10.0,19.0,0.0
Rómulo Otero,MF,Venezuela,28.0,1992.0,1.0,0.0,32.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,22.0,277.0,71.0,8.0,10.0,3.0,4.0,3.0,6.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,26.0,0.0,1.0,9.0,17.0,0.0,26.0,2.0,0.0,2.0,17.0,119.0,59.0,1.0,5.0,0.0,0.0,2.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Carlos Palacios,FW,Chile,20.0,2000.0,2.0,1.0,103.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,38.0,356.0,79.0,19.0,22.0,6.0,10.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,48.0,1.0,2.0,17.0,29.0,1.0,48.0,3.0,3.0,0.0,38.0,218.0,156.0,2.0,2.0,0.0,3.0,2.0,36.0,6.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
Diego Palacios,MF,Ecuador,21.0,1999.0,2.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,208.0,74.0,10.0,11.0,3.0,3.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,30.0,2.0,7.0,6.0,17.0,1.0,30.0,1.0,1.0,0.0,14.0,28.0,9.0,1.0,0.0,0.0,1.0,0.0,17.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Exequiel Palacios,MF,Argentina,22.0,1998.0,4.0,1.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,105.0,1280.0,340.0,57.0,66.0,31.0,31.0,3.0,6.0,0.0,1.0,6.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,114.0,3.0,20.0,67.0,27.0,0.0,114.0,0.0,0.0,0.0,93.0,214.0,123.0,0.0,1.0,0.0,1.0,1.0,97.0,3.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0
Lucas Paquetá,MF,Brazil,23.0,1997.0,6.0,4.0,354.0,2.0,7.0,3.0,19.2,0.0,0.0,0.0,152.0,191.0,2270.0,650.0,85.0,94.0,57.0,73.0,7.0,12.0,0.0,6.0,19.0,4.0,0.0,17.0,1.0,0.0,0.0,9.0,11.0,2.0,4.0,0.0,0.0,0.0,27.0,9.0,5.0,239.0,2.0,27.0,144.0,70.0,6.0,239.0,8.0,4.0,4.0,178.0,612.0,248.0,3.0,10.0,0.0,9.0,10.0,182.0,19.0,14.0,11.0,5.0,8.0,1.0,3.0,5.0,2.0,5.0,0.0,5.0,2.0,2.0,0.0
Leandro Paredes,MF,Argentina,26.0,1994.0,6.0,4.0,355.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,192.0,209.0,3654.0,984.0,78.0,84.0,83.0,86.0,27.0,33.0,0.0,4.0,18.0,4.0,1.0,12.0,2.0,0.0,0.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,239.0,9.0,60.0,161.0,18.0,0.0,239.0,1.0,1.0,0.0,156.0,488.0,228.0,1.0,3.0,0.0,4.0,1.0,170.0,2.0,12.0,6.0,4.0,6.0,2.0,6.0,8.0,2.0,5.0,2.0,3.0,2.0,5.0,0.0
Sergio Peña,MF,Peru,25.0,1995.0,7.0,7.0,541.0,1.0,10.0,3.0,22.9,0.0,0.0,0.0,249.0,305.0,3646.0,1035.0,136.0,151.0,76.0,90.0,18.0,31.0,0.0,4.0,20.0,1.0,0.0,22.0,0.0,0.0,0.0,8.0,7.0,0.0,6.0,0.0,0.0,0.0,48.0,4.0,6.0,359.0,5.0,50.0,234.0,76.0,4.0,359.0,16.0,11.0,5.0,236.0,1029.0,443.0,7.0,11.0,1.0,3.0,10.0,271.0,13.0,10.0,6.0,2.0,6.0,2.0,6.0,18.0,12.0,6.0,1.0,5.0,11.0,1.0,0.0
Sebastián Pérez Cardona,MF,Colombia,27.0,1993.0,2.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,37.0,554.0,115.0,20.0,20.0,10.0,12.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,44.0,0.0,9.0,29.0,6.0,0.0,44.0,0.0,0.0,0.0,31.0,81.0,36.0,0.0,0.0,0.0,3.0,1.0,33.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Germán Pezzella,DF,Argentina,29.0,1991.0,6.0,4.0,403.0,0.0,2.0,1.0,12.3,0.0,0.0,0.0,179.0,197.0,3226.0,1217.0,72.0,78.0,93.0,99.0,11.0,14.0,0.0,2.0,7.0,1.0,0.0,7.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,1.0,225.0,23.0,116.0,108.0,2.0,2.0,225.0,1.0,1.0,0.0,148.0,536.0,301.0,1.0,0.0,0.0,0.0,0.0,165.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,5.0,5.0,0.0,5.0,9.0,0.0
César Pinares,FW,Chile,29.0,1991.0,3.0,1.0,107.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,55.0,644.0,172.0,26.0,30.0,15.0,15.0,2.0,5.0,0.0,3.0,7.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,9.0,1.0,1.0,67.0,0.0,9.0,39.0,20.0,4.0,67.0,2.0,1.0,1.0,54.0,348.0,178.0,3.0,1.0,2.0,3.0,0.0,51.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0
Mario Pineida,DF,Ecuador,28.0,1992.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,26.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Gonzalo Plata,MF,Ecuador,20.0,2000.0,4.0,1.0,155.0,1.0,5.0,4.0,11.0,0.0,0.0,0.0,41.0,53.0,577.0,99.0,24.0,26.0,13.0,18.0,2.0,3.0,0.0,2.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,10.0,3.0,2.0,90.0,1.0,11.0,39.0,42.0,9.0,90.0,22.0,11.0,11.0,58.0,561.0,199.0,7.0,6.0,3.0,3.0,4.0,55.0,12.0,4.0,2.0,0.0,2.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0
Ángelo Preciado,DF,Ecuador,22.0,1998.0,5.0,5.0,442.0,0.0,5.0,1.0,24.7,0.0,0.0,0.0,208.0,271.0,3298.0,973.0,104.0,117.0,74.0,92.0,17.0,32.0,0.0,1.0,10.0,8.0,4.0,19.0,2.0,0.0,0.0,7.0,7.0,0.0,20.0,0.0,0.0,0.0,31.0,10.0,6.0,319.0,6.0,56.0,157.0,107.0,6.0,319.0,18.0,9.0,9.0,170.0,735.0,284.0,8.0,5.0,0.0,5.0,3.0,171.0,25.0,7.0,6.0,4.0,2.0,1.0,3.0,11.0,8.0,0.0,0.0,0.0,6.0,3.0,0.0
Ayrton Preciado,MF,Ecuador,26.0,1994.0,4.0,3.0,281.0,2.0,2.0,2.0,4.4,0.0,0.0,0.0,98.0,131.0,1558.0,491.0,60.0,67.0,20.0,28.0,14.0,25.0,0.0,8.0,11.0,3.0,0.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,20.0,0.0,0.0,0.0,21.0,2.0,7.0,159.0,5.0,19.0,61.0,81.0,10.0,159.0,9.0,5.0,4.0,94.0,518.0,274.0,6.0,3.0,1.0,5.0,3.0,96.0,17.0,6.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,1.0,4.0,2.0,6.0,0.0
Erick Pulgar,MF,Chile,27.0,1994.0,4.0,4.0,345.0,0.0,4.0,1.0,24.9,1.0,0.0,0.0,190.0,215.0,3211.0,802.0,90.0,94.0,72.0,82.0,19.0,25.0,0.0,3.0,17.0,3.0,0.0,15.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,14.0,6.0,3.0,246.0,13.0,62.0,152.0,34.0,1.0,246.0,2.0,2.0,0.0,189.0,737.0,279.0,3.0,7.0,0.0,1.0,0.0,189.0,1.0,5.0,3.0,4.0,0.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,5.0,11.0,0.0
Jairo Quinteros,DF,Bolivia,19.0,2001.0,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,92.0,1470.0,664.0,25.0,27.0,35.0,42.0,11.0,19.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,2.0,114.0,34.0,78.0,35.0,2.0,1.0,114.0,1.0,1.0,0.0,74.0,441.0,252.0,4.0,3.0,1.0,1.0,0.0,65.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,6.0,5.0,1.0,6.0,9.0,0.0
Rodrigo Ramallo,FW,Bolivia,30.0,1990.0,4.0,1.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,36.0,440.0,31.0,13.0,17.0,11.0,13.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,49.0,4.0,8.0,30.0,12.0,1.0,49.0,1.0,1.0,0.0,34.0,111.0,31.0,0.0,1.0,0.0,6.0,3.0,35.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,4.0,2.0,0.0
Christian Ramos,DF,Peru,32.0,1988.0,5.0,5.0,435.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,115.0,139.0,2107.0,919.0,45.0,49.0,59.0,67.0,8.0,19.0,0.0,0.0,4.0,1.0,0.0,11.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,6.0,170.0,28.0,84.0,83.0,3.0,1.0,170.0,0.0,0.0,0.0,104.0,451.0,246.0,0.0,2.0,1.0,1.0,0.0,99.0,0.0,3.0,2.0,1.0,2.0,0.0,3.0,5.0,2.0,4.0,3.0,1.0,4.0,14.0,0.0
Everton Ribeiro,MF,Brazil,31.0,1989.0,5.0,1.0,169.0,1.0,1.0,1.0,5.8,0.0,0.0,0.0,64.0,80.0,855.0,258.0,45.0,48.0,16.0,23.0,3.0,6.0,0.0,3.0,5.0,1.0,0.0,9.0,1.0,0.0,0.0,4.0,3.0,0.0,6.0,0.0,0.0,0.0,10.0,1.0,5.0,99.0,0.0,3.0,36.0,63.0,7.0,99.0,9.0,5.0,4.0,69.0,336.0,170.0,3.0,8.0,1.0,1.0,7.0,72.0,13.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
